Date,Open,High,Low,Close,Volume,Adj Close
2015-08-18,0.095,0.105,0.095,0.10,6361200,0.10
2015-08-17,0.105,0.105,0.095,0.095,5306400,0.095
2015-08-14,0.11,0.11,0.105,0.11,1120500,0.11
2015-08-13,0.11,0.115,0.11,0.11,1105000,0.11
2015-08-12,0.115,0.115,0.105,0.11,6058600,0.11
2015-08-11,0.12,0.12,0.115,0.12,2566500,0.12
2015-08-10,0.125,0.125,0.115,0.115,5213000,0.115
2015-08-07,0.125,0.125,0.125,0.125,3321900,0.125
2015-08-06,0.13,0.13,0.125,0.13,4015800,0.13
2015-08-05,0.135,0.135,0.13,0.13,514500,0.13
2015-08-04,0.135,0.14,0.13,0.135,2425000,0.135
2015-08-03,0.14,0.14,0.13,0.135,6356000,0.135
2015-07-31,0.14,0.14,0.135,0.14,10638100,0.14
2015-07-30,0.135,0.135,0.135,0.135,347000,0.135
2015-07-29,0.14,0.14,0.135,0.135,5595700,0.135
2015-07-28,0.135,0.14,0.135,0.135,15424300,0.135
2015-07-27,0.135,0.135,0.135,0.135,3878500,0.135
2015-07-24,0.135,0.14,0.135,0.14,570400,0.14
2015-07-23,0.14,0.14,0.135,0.135,2077200,0.135
2015-07-22,0.135,0.14,0.135,0.135,14371400,0.135
2015-07-21,0.13,0.135,0.13,0.135,1301100,0.135
2015-07-20,0.125,0.13,0.125,0.13,3950300,0.13
2015-07-17,0.125,0.125,0.125,0.125,000,0.125
2015-07-16,0.125,0.125,0.12,0.125,2339800,0.125
2015-07-15,0.12,0.125,0.12,0.12,4564000,0.12
2015-07-14,0.12,0.12,0.115,0.12,7755100,0.12
2015-07-13,0.12,0.12,0.115,0.12,1463700,0.12
2015-07-10,0.115,0.12,0.115,0.12,1274500,0.12
2015-07-09,0.115,0.12,0.115,0.115,302300,0.115
2015-07-08,0.12,0.12,0.115,0.115,1400000,0.115
2015-07-07,0.12,0.12,0.115,0.115,2402800,0.115
2015-07-06,0.12,0.12,0.115,0.115,806000,0.115
2015-07-03,0.12,0.12,0.12,0.12,818500,0.12
2015-07-02,0.12,0.125,0.12,0.12,3183700,0.12
2015-07-01,0.115,0.125,0.115,0.12,2269700,0.12
2015-06-30,0.115,0.12,0.115,0.115,854200,0.115
2015-06-29,0.125,0.125,0.115,0.12,5804600,0.12
2015-06-26,0.125,0.125,0.125,0.125,614800,0.125
2015-06-25,0.125,0.13,0.125,0.125,1248100,0.125
2015-06-24,0.125,0.13,0.125,0.13,883600,0.13
2015-06-23,0.125,0.125,0.125,0.125,985500,0.125
2015-06-22,0.125,0.13,0.125,0.125,432800,0.125
2015-06-19,0.125,0.13,0.125,0.125,3561800,0.125
2015-06-18,0.125,0.125,0.12,0.125,5969300,0.125
2015-06-17,0.13,0.13,0.125,0.125,299900,0.125
2015-06-16,0.125,0.13,0.125,0.125,1471200,0.125
2015-06-15,0.13,0.13,0.125,0.125,5862500,0.125
2015-06-12,0.13,0.135,0.13,0.135,628000,0.135
2015-06-11,0.135,0.135,0.13,0.13,1260000,0.13
2015-06-10,0.13,0.135,0.13,0.135,671500,0.135
2015-06-09,0.13,0.135,0.13,0.135,1243900,0.135
2015-06-08,0.135,0.135,0.135,0.135,1607900,0.135
2015-06-05,0.135,0.14,0.13,0.135,4346700,0.135
2015-06-04,0.14,0.14,0.135,0.135,676700,0.135
2015-06-03,0.135,0.14,0.135,0.135,573500,0.135
2015-06-02,0.135,0.14,0.135,0.14,2269400,0.14
2015-06-01,0.13,0.135,0.13,0.13,7294100,0.13
2015-05-29,0.135,0.135,0.13,0.13,1924600,0.13
2015-05-28,0.135,0.135,0.13,0.135,6456000,0.135
2015-05-27,0.135,0.14,0.135,0.135,669600,0.135
2015-05-26,0.135,0.14,0.135,0.14,12968300,0.14
2015-05-25,0.14,0.145,0.13,0.13,13534500,0.13
2015-05-22,0.145,0.145,0.14,0.14,13130300,0.14
2015-05-21,0.15,0.15,0.145,0.145,3679100,0.145
2015-05-20,0.155,0.16,0.145,0.145,25773500,0.145
