Date,Open,High,Low,Close,Volume,Adj Close
2015-08-18,0.41,0.415,0.40,0.41,404600,0.41
2015-08-17,0.415,0.415,0.40,0.41,692600,0.41
2015-08-14,0.425,0.425,0.405,0.42,960200,0.42
2015-08-13,0.415,0.425,0.41,0.42,833800,0.42
2015-08-12,0.445,0.445,0.405,0.41,2714900,0.41
2015-08-11,0.46,0.47,0.445,0.45,951400,0.45
2015-08-10,0.47,0.47,0.455,0.46,431900,0.46
2015-08-07,0.465,0.48,0.465,0.48,294100,0.48
2015-08-06,0.485,0.485,0.47,0.48,911100,0.48
2015-08-05,0.485,0.485,0.48,0.485,449500,0.485
2015-08-04,0.49,0.49,0.485,0.485,102800,0.485
2015-08-03,0.49,0.495,0.49,0.49,484000,0.49
2015-07-31,0.495,0.495,0.49,0.49,263000,0.49
2015-07-30,0.49,0.495,0.49,0.495,80000,0.495
2015-07-29,0.485,0.495,0.485,0.495,150800,0.495
2015-07-28,0.495,0.495,0.49,0.49,375000,0.49
2015-07-27,0.495,0.50,0.49,0.495,442900,0.495
2015-07-24,0.50,0.50,0.495,0.495,210500,0.495
2015-07-23,0.50,0.505,0.50,0.505,271400,0.505
2015-07-22,0.495,0.505,0.495,0.505,378900,0.505
2015-07-21,0.495,0.50,0.495,0.495,525600,0.495
2015-07-20,0.495,0.495,0.49,0.495,220000,0.495
2015-07-17,0.50,0.50,0.50,0.50,000,0.50
2015-07-16,0.48,0.50,0.48,0.50,85000,0.50
2015-07-15,0.49,0.495,0.49,0.495,62200,0.495
2015-07-14,0.495,0.495,0.495,0.495,230100,0.495
2015-07-13,0.495,0.495,0.49,0.49,370000,0.49
2015-07-10,0.48,0.495,0.48,0.495,69200,0.495
2015-07-09,0.485,0.495,0.48,0.495,154200,0.495
2015-07-08,0.49,0.49,0.485,0.49,312000,0.49
2015-07-07,0.49,0.50,0.49,0.50,195500,0.50
2015-07-06,0.49,0.50,0.49,0.50,90000,0.50
2015-07-03,0.505,0.51,0.50,0.51,406000,0.51
2015-07-02,0.50,0.505,0.50,0.505,130800,0.505
2015-07-01,0.49,0.50,0.49,0.50,428600,0.50
2015-06-30,0.48,0.495,0.48,0.495,274300,0.495
