Date,Open,High,Low,Close,Volume,Adj Close
2015-08-18,0.25,0.265,0.25,0.26,2293200,0.26
2015-08-17,0.26,0.265,0.255,0.255,1450800,0.255
2015-08-14,0.28,0.28,0.26,0.265,2759100,0.265
2015-08-13,0.27,0.285,0.27,0.275,3035600,0.275
2015-08-12,0.285,0.285,0.26,0.265,2714200,0.265
2015-08-11,0.295,0.30,0.28,0.285,2638800,0.285
2015-08-10,0.30,0.30,0.28,0.29,4092200,0.29
2015-08-07,0.32,0.32,0.30,0.305,5347400,0.305
2015-08-06,0.34,0.34,0.315,0.325,5954900,0.325
2015-08-05,0.335,0.34,0.325,0.34,3733800,0.34
2015-08-04,0.345,0.345,0.325,0.33,6453600,0.33
2015-08-03,0.31,0.34,0.31,0.34,9036700,0.34
2015-07-31,0.305,0.31,0.30,0.305,1577500,0.305
2015-07-30,0.305,0.305,0.30,0.305,837100,0.305
2015-07-29,0.31,0.315,0.295,0.31,2752900,0.31
2015-07-28,0.33,0.33,0.31,0.31,3568400,0.31
2015-07-27,0.335,0.355,0.33,0.335,12626500,0.335
2015-07-24,0.335,0.345,0.325,0.34,9785300,0.34
2015-07-23,0.33,0.345,0.325,0.335,20774000,0.335
2015-07-22,0.29,0.325,0.29,0.32,8514000,0.32
2015-07-21,0.285,0.29,0.285,0.285,538300,0.285
2015-07-20,0.28,0.29,0.28,0.285,963900,0.285
2015-07-17,0.275,0.275,0.275,0.275,000,0.275
2015-07-16,0.28,0.28,0.275,0.275,555400,0.275
2015-07-15,0.28,0.285,0.275,0.28,907200,0.28
2015-07-14,0.27,0.28,0.265,0.275,387300,0.275
2015-07-13,0.265,0.275,0.26,0.27,617100,0.27
2015-07-10,0.265,0.27,0.265,0.265,231000,0.265
2015-07-09,0.265,0.275,0.265,0.265,758600,0.265
2015-07-08,0.275,0.275,0.26,0.265,400100,0.265
2015-07-07,0.275,0.275,0.275,0.275,184000,0.275
2015-07-06,0.28,0.28,0.275,0.28,641400,0.28
2015-07-03,0.285,0.29,0.28,0.285,680300,0.285
2015-07-02,0.285,0.285,0.28,0.28,505000,0.28
2015-07-01,0.28,0.295,0.28,0.285,982000,0.285
2015-06-30,0.265,0.28,0.265,0.28,752800,0.28
2015-06-29,0.28,0.285,0.275,0.275,968000,0.275
2015-06-26,0.30,0.30,0.285,0.29,1261900,0.29
2015-06-25,0.305,0.315,0.295,0.30,7568300,0.30
2015-06-24,0.275,0.31,0.275,0.31,6025300,0.31
2015-06-23,0.275,0.275,0.265,0.27,696600,0.27
2015-06-22,0.265,0.27,0.265,0.27,518900,0.27
2015-06-19,0.265,0.27,0.26,0.26,153000,0.26
2015-06-18,0.26,0.26,0.26,0.26,271200,0.26
2015-06-17,0.255,0.27,0.255,0.26,2529800,0.26
2015-06-16,0.245,0.255,0.245,0.255,291200,0.255
2015-06-15,0.26,0.26,0.24,0.24,1149000,0.24
2015-06-12,0.28,0.28,0.265,0.265,198400,0.265
2015-06-11,0.27,0.28,0.27,0.28,218600,0.28
2015-06-10,0.28,0.29,0.275,0.275,1054200,0.275
2015-06-09,0.275,0.295,0.275,0.28,3838300,0.28
2015-06-08,0.26,0.275,0.26,0.275,1092300,0.275
2015-06-05,0.27,0.27,0.265,0.265,563300,0.265
2015-06-04,0.275,0.275,0.27,0.27,663900,0.27
2015-06-03,0.255,0.28,0.255,0.275,4709400,0.275
2015-06-02,0.24,0.255,0.24,0.255,1707900,0.255
2015-06-01,0.25,0.255,0.235,0.245,2429100,0.245
2015-05-29,0.26,0.265,0.25,0.25,3609900,0.25
2015-05-28,0.27,0.275,0.255,0.265,1763800,0.265
2015-05-27,0.275,0.275,0.27,0.275,261600,0.275
2015-05-26,0.275,0.285,0.275,0.275,1658200,0.275
2015-05-25,0.29,0.29,0.27,0.275,2633500,0.275
2015-05-22,0.30,0.30,0.29,0.29,567100,0.29
2015-05-21,0.30,0.30,0.29,0.295,760600,0.295
2015-05-20,0.305,0.305,0.30,0.30,358000,0.30
2015-05-19,0.305,0.31,0.30,0.305,700100,0.305
2015-05-18,0.295,0.31,0.295,0.305,1440000,0.305
2015-05-15,0.29,0.295,0.29,0.29,552800,0.29
2015-05-14,0.29,0.30,0.29,0.29,384000,0.29
2015-05-13,0.30,0.30,0.29,0.295,1445300,0.295
2015-05-12,0.31,0.31,0.30,0.30,287000,0.30
2015-05-11,0.305,0.315,0.305,0.31,462900,0.31
2015-05-08,0.305,0.305,0.305,0.305,243000,0.305
2015-05-07,0.31,0.315,0.305,0.305,637500,0.305
2015-05-06,0.305,0.31,0.305,0.305,378800,0.305
2015-05-05,0.30,0.315,0.30,0.305,1170500,0.305
2015-05-04,0.30,0.30,0.30,0.30,000,0.30
2015-05-01,0.30,0.30,0.30,0.30,000,0.30
2015-04-30,0.30,0.305,0.30,0.30,897500,0.30
2015-04-29,0.31,0.31,0.295,0.30,1659900,0.30
2015-04-28,0.315,0.315,0.305,0.31,1311300,0.31
2015-04-27,0.32,0.325,0.315,0.315,2301800,0.315
2015-04-24,0.32,0.325,0.32,0.32,1064500,0.32
2015-04-23,0.32,0.32,0.315,0.315,2021800,0.315
