Date,Open,High,Low,Close,Volume,Adj Close
2015-08-18,0.135,0.135,0.13,0.13,23689500,0.13
2015-08-17,0.135,0.135,0.13,0.135,1814300,0.135
2015-08-14,0.14,0.145,0.135,0.135,22647900,0.135
2015-08-13,0.135,0.14,0.135,0.14,39571000,0.14
2015-08-12,0.135,0.14,0.13,0.14,25076800,0.14
2015-08-11,0.14,0.14,0.135,0.14,2117400,0.14
2015-08-10,0.145,0.145,0.135,0.14,14835400,0.14
2015-08-07,0.145,0.15,0.125,0.145,48729500,0.145
2015-08-06,0.14,0.155,0.14,0.145,37119100,0.145
2015-08-05,0.145,0.145,0.14,0.145,912400,0.145
2015-08-04,0.145,0.15,0.14,0.145,18898000,0.145
2015-08-03,0.135,0.15,0.135,0.14,53185200,0.14
2015-07-31,0.13,0.14,0.13,0.13,44190400,0.13
2015-07-30,0.135,0.135,0.13,0.13,2198000,0.13
2015-07-29,0.135,0.135,0.13,0.13,3308000,0.13
2015-07-28,0.13,0.14,0.13,0.135,48183100,0.135
2015-07-27,0.11,0.13,0.11,0.125,70377100,0.125
2015-07-24,0.115,0.115,0.11,0.11,1931000,0.11
2015-07-23,0.11,0.115,0.11,0.11,12562300,0.11
2015-07-22,0.11,0.115,0.11,0.115,24557200,0.115
2015-07-21,0.105,0.115,0.105,0.11,20205200,0.11
2015-07-20,0.11,0.11,0.105,0.105,4495800,0.105
2015-07-17,0.11,0.11,0.11,0.11,000,0.11
2015-07-16,0.105,0.11,0.105,0.11,9675400,0.11
2015-07-15,0.10,0.105,0.10,0.105,5957000,0.105
2015-07-14,0.10,0.105,0.10,0.105,1421700,0.105
2015-07-13,0.105,0.11,0.10,0.10,14398800,0.10
2015-07-10,0.125,0.13,0.12,0.13,19853900,0.13
2015-07-09,0.125,0.125,0.12,0.125,5884500,0.125
2015-07-08,0.125,0.13,0.125,0.125,3684100,0.125
2015-07-07,0.12,0.13,0.12,0.125,17921800,0.125
