Date,Open,High,Low,Close,Volume,Adj Close
2015-08-18,0.38,0.41,0.38,0.405,488800,0.405
2015-08-17,0.38,0.38,0.37,0.375,123100,0.375
2015-08-14,0.40,0.405,0.40,0.405,122200,0.405
2015-08-13,0.395,0.41,0.395,0.41,45000,0.41
2015-08-12,0.435,0.435,0.41,0.41,91200,0.41
2015-08-11,0.45,0.45,0.445,0.445,139000,0.445
2015-08-10,0.45,0.455,0.44,0.445,298600,0.445
2015-08-07,0.45,0.455,0.45,0.455,88000,0.455
2015-08-06,0.455,0.455,0.455,0.455,101300,0.455
2015-08-05,0.45,0.45,0.45,0.45,50000,0.45
2015-08-04,0.45,0.45,0.445,0.445,120000,0.445
2015-08-03,0.45,0.455,0.45,0.45,101700,0.45
2015-07-31,0.455,0.455,0.455,0.455,345100,0.455
2015-07-30,0.455,0.455,0.45,0.45,115100,0.45
2015-07-29,0.455,0.455,0.455,0.455,000,0.455
2015-07-28,0.46,0.46,0.455,0.455,198000,0.455
2015-07-27,0.46,0.46,0.455,0.46,291000,0.46
2015-07-24,0.465,0.465,0.46,0.46,43200,0.46
2015-07-23,0.46,0.47,0.46,0.47,40400,0.47
2015-07-22,0.46,0.465,0.46,0.465,100900,0.465
2015-07-21,0.46,0.465,0.46,0.46,50000,0.46
2015-07-20,0.46,0.465,0.46,0.46,75000,0.46
2015-07-17,0.46,0.46,0.46,0.46,000,0.46
2015-07-16,0.46,0.46,0.46,0.46,61700,0.46
2015-07-15,0.46,0.46,0.46,0.46,43300,0.46
2015-07-14,0.46,0.46,0.45,0.455,471000,0.455
2015-07-13,0.46,0.46,0.46,0.46,100000,0.46
2015-07-10,0.46,0.465,0.46,0.46,193300,0.46
2015-07-09,0.46,0.46,0.46,0.46,196200,0.46
2015-07-08,0.47,0.47,0.46,0.46,493000,0.46
2015-07-07,0.47,0.47,0.47,0.47,74000,0.47
2015-07-06,0.485,0.485,0.47,0.475,95200,0.475
2015-07-03,0.48,0.48,0.475,0.475,343000,0.475
2015-07-02,0.485,0.49,0.475,0.475,575000,0.475
2015-07-01,0.485,0.49,0.485,0.485,250000,0.485
2015-06-30,0.485,0.485,0.475,0.485,257100,0.485
2015-06-29,0.49,0.49,0.485,0.485,113000,0.485
2015-06-26,0.49,0.505,0.49,0.495,698800,0.495
2015-06-25,0.485,0.495,0.485,0.49,145000,0.49
2015-06-24,0.49,0.505,0.49,0.495,779800,0.495
2015-06-23,0.485,0.485,0.48,0.48,140200,0.48
2015-06-22,0.485,0.485,0.475,0.48,241700,0.48
2015-06-19,0.48,0.495,0.48,0.485,94900,0.485
2015-06-18,0.485,0.49,0.48,0.48,71000,0.48
2015-06-17,0.50,0.50,0.485,0.49,137900,0.49
2015-06-16,0.49,0.50,0.485,0.50,136400,0.50
2015-06-15,0.50,0.50,0.485,0.49,341500,0.49
2015-06-12,0.485,0.49,0.485,0.49,147600,0.49
2015-06-11,0.485,0.485,0.48,0.485,77500,0.485
2015-06-10,0.495,0.495,0.48,0.48,257000,0.48
2015-06-09,0.485,0.49,0.485,0.485,553400,0.485
2015-06-08,0.495,0.495,0.485,0.485,740000,0.485
2015-06-05,0.495,0.495,0.49,0.495,174200,0.495
2015-06-04,0.50,0.51,0.495,0.495,722600,0.495
2015-06-03,0.495,0.495,0.49,0.49,107500,0.49
2015-06-02,0.49,0.49,0.49,0.49,97000,0.49
2015-06-01,0.49,0.49,0.485,0.49,93000,0.49
2015-05-29,0.49,0.49,0.485,0.485,65000,0.485
2015-05-28,0.49,0.49,0.49,0.49,372500,0.49
2015-05-27,0.49,0.495,0.49,0.495,135000,0.495
2015-05-26,0.49,0.495,0.49,0.495,316000,0.495
2015-05-25,0.50,0.50,0.49,0.49,195700,0.49
2015-05-22,0.495,0.50,0.495,0.50,385700,0.50
2015-05-21,0.495,0.495,0.495,0.495,511000,0.495
2015-05-20,0.495,0.50,0.495,0.50,386000,0.50
2015-05-19,0.50,0.50,0.495,0.495,187500,0.495
2015-05-18,0.50,0.50,0.495,0.50,42100,0.50
2015-05-15,0.50,0.50,0.50,0.50,182900,0.50
2015-05-14,0.50,0.50,0.50,0.50,347100,0.50
2015-05-13,0.495,0.50,0.495,0.50,190800,0.50
2015-05-12,0.50,0.50,0.49,0.49,551400,0.49
2015-05-11,0.50,0.50,0.50,0.50,605000,0.50
2015-05-08,0.495,0.50,0.495,0.50,230000,0.50
2015-05-07,0.50,0.505,0.50,0.50,199100,0.50
2015-05-06,0.50,0.505,0.50,0.50,743000,0.50
2015-05-05,0.495,0.495,0.495,0.495,140900,0.495
2015-05-04,0.495,0.495,0.495,0.495,000,0.495
2015-05-01,0.495,0.495,0.495,0.495,000,0.495
2015-04-30,0.495,0.495,0.485,0.495,319200,0.495
2015-04-29,0.49,0.495,0.49,0.495,642800,0.495
2015-04-28,0.50,0.505,0.49,0.49,662500,0.49
2015-04-27,0.49,0.50,0.49,0.50,437400,0.50
2015-04-24,0.495,0.495,0.49,0.495,221000,0.495
2015-04-23,0.495,0.495,0.49,0.495,162700,0.495
2015-04-22,0.50,0.505,0.49,0.495,833500,0.495
2015-04-21,0.505,0.505,0.505,0.505,211000,0.505
2015-04-20,0.505,0.51,0.505,0.505,574000,0.505
2015-04-17,0.515,0.515,0.495,0.51,549100,0.51
2015-04-16,0.515,0.525,0.51,0.515,2195500,0.515
2015-04-15,0.50,0.515,0.50,0.51,2446200,0.51
2015-04-14,0.505,0.505,0.495,0.495,113200,0.495
2015-04-13,0.515,0.515,0.495,0.51,430600,0.51
2015-04-10,0.515,0.515,0.49,0.505,277500,0.505
2015-04-09,0.485,0.515,0.485,0.515,1334200,0.515
2015-04-08,0.49,0.49,0.48,0.49,234200,0.49
2015-04-07,0.495,0.495,0.49,0.49,47200,0.49
2015-04-06,0.485,0.485,0.48,0.485,152000,0.485
2015-04-03,0.485,0.49,0.485,0.485,164900,0.485
2015-04-02,0.495,0.495,0.485,0.495,231000,0.495
2015-04-01,0.485,0.495,0.485,0.49,392800,0.49
2015-03-31,0.49,0.50,0.49,0.49,199500,0.49
2015-03-30,0.49,0.50,0.49,0.49,61600,0.49
2015-03-27,0.515,0.515,0.495,0.495,120000,0.495
2015-03-26,0.495,0.515,0.495,0.515,513000,0.515
2015-03-25,0.50,0.50,0.485,0.495,246300,0.495
2015-03-24,0.49,0.50,0.49,0.495,219300,0.495
2015-03-23,0.495,0.50,0.495,0.495,67400,0.495
2015-03-20,0.50,0.50,0.50,0.50,231600,0.50
2015-03-19,0.50,0.515,0.495,0.50,806900,0.50
2015-03-18,0.495,0.495,0.485,0.495,235200,0.495
2015-03-17,0.485,0.50,0.48,0.50,384500,0.50
2015-03-16,0.51,0.515,0.50,0.50,612500,0.50
2015-03-13,0.525,0.525,0.515,0.52,429900,0.52
2015-03-12,0.52,0.53,0.52,0.53,167200,0.53
2015-03-11,0.525,0.525,0.515,0.525,263300,0.525
2015-03-10,0.53,0.54,0.53,0.53,310900,0.53
2015-03-09,0.525,0.535,0.525,0.53,124800,0.53
2015-03-06,0.535,0.54,0.53,0.54,216100,0.54
2015-03-05,0.53,0.54,0.53,0.54,205300,0.54
2015-03-04,0.54,0.54,0.53,0.535,397800,0.535
2015-03-03,0.545,0.55,0.54,0.55,253200,0.55
2015-03-02,0.56,0.56,0.54,0.545,627700,0.545
2015-02-27,0.565,0.57,0.555,0.565,603900,0.565
2015-02-26,0.57,0.585,0.57,0.57,743500,0.57
2015-02-25,0.565,0.58,0.56,0.575,1003900,0.575
2015-02-24,0.58,0.58,0.55,0.565,2722100,0.565
2015-02-23,0.60,0.60,0.58,0.585,995100,0.585
2015-02-20,0.61,0.61,0.61,0.61,000,0.61
2015-02-19,0.61,0.61,0.61,0.61,000,0.61
2015-02-18,0.595,0.61,0.595,0.61,437700,0.61
2015-02-17,0.605,0.615,0.59,0.595,2401500,0.595
2015-02-16,0.56,0.615,0.56,0.605,13748600,0.605
2015-02-13,0.54,0.565,0.54,0.555,823800,0.555
2015-02-12,0.54,0.54,0.535,0.54,540900,0.54
2015-02-11,0.565,0.57,0.54,0.55,1080500,0.55
2015-02-10,0.565,0.57,0.555,0.565,2378200,0.565
2015-02-09,0.55,0.58,0.55,0.565,2963300,0.565
2015-02-06,0.53,0.545,0.53,0.545,919600,0.545
2015-02-05,0.535,0.535,0.53,0.53,570900,0.53
