Date,Open,High,Low,Close,Volume,Adj Close
2015-08-18,0.97,0.97,0.97,0.97,000,0.97
2015-08-17,0.97,0.97,0.97,0.97,6000,0.97
2015-08-14,1.04,1.04,0.97,0.97,16000,0.97
2015-08-13,0.98,0.98,0.98,0.98,20000,0.98
2015-08-12,1.00,1.00,0.98,0.98,57000,0.98
2015-08-11,1.03,1.03,1.01,1.02,32700,1.02
2015-08-10,1.05,1.05,1.01,1.01,50500,1.01
2015-08-07,1.05,1.05,1.04,1.04,26000,1.04
2015-08-06,1.08,1.08,1.06,1.06,20000,1.06
2015-08-05,1.10,1.10,1.08,1.09,46900,1.09
2015-08-04,1.13,1.13,1.10,1.10,47900,1.10
2015-08-03,1.13,1.13,1.12,1.12,29000,1.12
2015-07-31,1.10,1.15,1.10,1.13,80400,1.13
2015-07-30,1.08,1.08,1.08,1.08,5000,1.08
2015-07-29,1.09,1.10,1.06,1.06,13500,1.06
2015-07-28,1.10,1.10,1.10,1.10,9000,1.10
2015-07-27,1.11,1.11,1.08,1.10,26900,1.10
2015-07-24,1.12,1.12,1.11,1.11,12000,1.11
2015-07-23,1.12,1.12,1.12,1.12,000,1.12
2015-07-22,1.12,1.12,1.12,1.12,000,1.12
2015-07-21,1.12,1.12,1.12,1.12,3000,1.12
2015-07-20,1.11,1.11,1.11,1.11,000,1.11
2015-07-17,1.11,1.11,1.11,1.11,000,1.11
2015-07-16,1.11,1.11,1.11,1.11,000,1.11
2015-07-15,1.11,1.11,1.11,1.11,4000,1.11
2015-07-14,1.10,1.10,1.07,1.07,6700,1.07
2015-07-13,1.12,1.12,1.12,1.12,1100,1.12
2015-07-10,1.08,1.08,1.08,1.08,000,1.08
2015-07-09,1.08,1.08,1.08,1.08,000,1.08
2015-07-08,1.08,1.08,1.08,1.08,000,1.08
2015-07-07,1.07,1.08,1.07,1.08,34000,1.08
2015-07-06,1.05,1.05,1.03,1.03,14000,1.03
2015-07-03,1.06,1.10,1.05,1.10,29700,1.10
2015-07-02,1.10,1.10,1.10,1.10,000,1.10
2015-07-01,1.10,1.10,1.10,1.10,000,1.10
2015-06-30,1.03,1.10,1.03,1.10,28000,1.10
2015-06-29,1.03,1.03,1.02,1.02,10000,1.02
2015-06-26,1.10,1.10,1.10,1.10,3500,1.10
2015-06-25,1.10,1.10,1.10,1.10,000,1.10
2015-06-24,1.10,1.10,1.10,1.10,5000,1.10
2015-06-23,1.10,1.10,1.10,1.10,000,1.10
2015-06-22,1.10,1.10,1.10,1.10,000,1.10
2015-06-19,1.10,1.10,1.10,1.10,000,1.10
2015-06-18,1.10,1.10,1.10,1.10,000,1.10
2015-06-17,1.02,1.10,1.02,1.10,2100,1.10
2015-06-16,1.05,1.05,1.05,1.05,3000,1.05
2015-06-15,1.02,1.02,1.00,1.00,13000,1.00
2015-06-12,1.05,1.05,1.05,1.05,000,1.05
2015-06-11,1.05,1.05,1.05,1.05,25000,1.05
2015-06-10,1.06,1.06,1.05,1.05,30000,1.05
2015-06-09,1.11,1.11,1.04,1.06,38000,1.06
2015-06-08,1.10,1.10,1.10,1.10,800,1.10
2015-06-05,1.10,1.11,1.10,1.10,32800,1.10
2015-06-04,1.15,1.16,1.15,1.16,143200,1.11
2015-06-03,1.16,1.16,1.14,1.14,66100,1.091
2015-06-02,1.14,1.16,1.14,1.15,79900,1.10
2015-06-01,1.15,1.15,1.13,1.13,34800,1.081
