Date,Open,High,Low,Close,Volume,Adj Close
2015-08-18,0.41,0.425,0.405,0.425,8126600,0.42022
2015-08-17,0.425,0.425,0.405,0.41,10390700,0.40539
2015-08-14,0.455,0.455,0.415,0.43,7089900,0.42517
2015-08-13,0.42,0.455,0.42,0.455,10434200,0.44989
2015-08-12,0.445,0.45,0.405,0.415,6947400,0.41034
2015-08-11,0.45,0.46,0.44,0.45,5272900,0.44494
2015-08-10,0.475,0.475,0.44,0.445,13274800,0.44
2015-08-07,0.48,0.485,0.47,0.48,5181600,0.47461
2015-08-06,0.485,0.485,0.48,0.485,2156800,0.47955
2015-08-05,0.485,0.485,0.485,0.485,724500,0.47955
2015-08-04,0.495,0.495,0.48,0.485,2989600,0.47955
2015-08-03,0.485,0.495,0.485,0.495,6714000,0.48944
2015-07-31,0.485,0.49,0.48,0.485,2534400,0.47955
2015-07-30,0.485,0.49,0.48,0.485,4490700,0.47955
2015-07-29,0.485,0.49,0.48,0.485,6032600,0.47955
2015-07-28,0.485,0.49,0.475,0.48,5553200,0.47461
2015-07-27,0.495,0.495,0.48,0.485,6473800,0.47955
2015-07-24,0.49,0.50,0.485,0.495,6315200,0.48944
2015-07-23,0.495,0.50,0.485,0.49,7149600,0.48449
2015-07-22,0.50,0.50,0.49,0.495,14930600,0.48944
2015-07-21,0.485,0.51,0.485,0.50,30234000,0.49438
2015-07-20,0.49,0.49,0.48,0.485,3086200,0.47955
2015-07-17,0.485,0.485,0.485,0.485,000,0.47955
2015-07-16,0.49,0.49,0.48,0.485,1320000,0.47955
2015-07-15,0.485,0.49,0.485,0.485,1258800,0.47955
2015-07-14,0.485,0.495,0.485,0.485,3048100,0.47955
2015-07-13,0.475,0.485,0.47,0.485,3421500,0.47955
2015-07-10,0.465,0.48,0.465,0.475,5787400,0.46966
2015-07-09,0.455,0.475,0.45,0.465,14138300,0.45978
2015-07-08,0.48,0.48,0.46,0.46,9102500,0.45483
2015-07-07,0.49,0.49,0.48,0.48,5045100,0.47461
2015-07-06,0.485,0.49,0.48,0.49,4726000,0.48449
2015-07-03,0.495,0.495,0.49,0.49,2058900,0.48449
2015-07-02,0.495,0.50,0.49,0.495,3416700,0.48944
2015-07-01,0.50,0.505,0.495,0.495,8505100,0.48944
2015-06-30,0.48,0.495,0.475,0.49,7660600,0.48449
2015-06-29,0.495,0.495,0.48,0.485,13055700,0.47955
2015-06-26,0.50,0.505,0.495,0.50,3356800,0.49438
2015-06-25,0.51,0.51,0.50,0.50,4043900,0.49438
2015-06-24,0.51,0.515,0.51,0.51,3119300,0.50427
2015-06-23,0.51,0.52,0.505,0.51,7331100,0.50427
2015-06-22,0.505,0.515,0.50,0.51,10767500,0.50427
2015-06-19,0.50,0.51,0.50,0.51,8084500,0.50427
2015-06-18,0.50,0.51,0.495,0.495,9864600,0.48944
2015-06-17,0.505,0.505,0.495,0.505,4408700,0.49933
2015-06-16,0.49,0.51,0.49,0.505,9944600,0.49933
2015-06-15,0.535,0.54,0.49,0.49,16071800,0.48449
2015-06-12,0.53,0.545,0.53,0.535,25348400,0.52899
2015-06-11,0.505,0.52,0.505,0.52,12908600,0.51416
2015-06-10,0.49,0.505,0.49,0.495,6741700,0.48944
2015-06-09,0.485,0.49,0.48,0.485,2711500,0.47955
2015-06-08,0.495,0.495,0.48,0.485,2473400,0.47955
2015-06-05,0.495,0.495,0.49,0.49,805300,0.48449
2015-06-04,0.50,0.505,0.49,0.495,3076100,0.48944
2015-06-03,0.50,0.51,0.495,0.495,2608600,0.48944
2015-06-02,0.49,0.505,0.485,0.50,10362300,0.49438
2015-06-01,0.48,0.485,0.475,0.485,3839800,0.47955
2015-05-29,0.485,0.485,0.475,0.48,3247100,0.47461
2015-05-28,0.495,0.495,0.48,0.49,2921100,0.48449
2015-05-27,0.49,0.49,0.475,0.49,4128700,0.48449
2015-05-26,0.485,0.50,0.48,0.49,2890900,0.48449
2015-05-25,0.50,0.50,0.48,0.485,5006000,0.47955
2015-05-22,0.50,0.505,0.49,0.50,4473000,0.49438
2015-05-21,0.52,0.52,0.495,0.505,7594100,0.49933
2015-05-20,0.525,0.53,0.52,0.52,3285600,0.51416
2015-05-19,0.53,0.53,0.52,0.525,5088800,0.5191
2015-05-18,0.52,0.535,0.52,0.525,7911500,0.5191
2015-05-15,0.52,0.525,0.505,0.52,8096400,0.51416
