Date,Open,High,Low,Close,Volume,Adj Close
2015-08-18,0.065,0.065,0.065,0.065,1933500,0.065
2015-08-17,0.07,0.07,0.065,0.065,7926700,0.065
2015-08-14,0.07,0.075,0.065,0.07,44843400,0.07
2015-08-13,0.065,0.065,0.065,0.065,520500,0.065
2015-08-12,0.065,0.065,0.06,0.065,24751300,0.065
2015-08-11,0.065,0.065,0.065,0.065,5138000,0.065
2015-08-10,0.065,0.07,0.065,0.065,9040400,0.065
2015-08-07,0.065,0.065,0.065,0.065,1486000,0.065
2015-08-06,0.065,0.07,0.065,0.07,686400,0.07
2015-08-05,0.07,0.07,0.065,0.07,6708600,0.07
2015-08-04,0.065,0.065,0.06,0.065,2448000,0.065
2015-08-03,0.065,0.065,0.065,0.065,516500,0.065
2015-07-31,0.065,0.065,0.065,0.065,985000,0.065
2015-07-30,0.065,0.065,0.065,0.065,3477600,0.065
2015-07-29,0.065,0.07,0.065,0.065,4391500,0.065
2015-07-28,0.06,0.065,0.06,0.06,849000,0.06
2015-07-27,0.065,0.07,0.065,0.065,4825900,0.065
2015-07-24,0.065,0.07,0.065,0.07,1268400,0.07
2015-07-23,0.065,0.065,0.065,0.065,710000,0.065
2015-07-22,0.06,0.07,0.06,0.065,5224700,0.065
2015-07-21,0.065,0.065,0.06,0.06,494200,0.06
2015-07-20,0.065,0.065,0.06,0.06,1015300,0.06
2015-07-17,0.06,0.06,0.06,0.06,000,0.06
2015-07-16,0.06,0.06,0.06,0.06,400000,0.06
2015-07-15,0.06,0.065,0.06,0.065,264000,0.065
2015-07-14,0.065,0.065,0.06,0.06,545000,0.06
2015-07-13,0.065,0.065,0.06,0.06,2279000,0.06
2015-07-10,0.065,0.065,0.065,0.065,380000,0.065
2015-07-09,0.065,0.065,0.065,0.065,2085600,0.065
2015-07-08,0.065,0.065,0.06,0.065,5761100,0.065
2015-07-07,0.065,0.07,0.065,0.065,309000,0.065
2015-07-06,0.065,0.07,0.065,0.065,985000,0.065
2015-07-03,0.065,0.07,0.065,0.07,317000,0.07
2015-07-02,0.065,0.065,0.065,0.065,705000,0.065
2015-07-01,0.065,0.07,0.065,0.065,340000,0.065
2015-06-30,0.065,0.07,0.065,0.07,1432200,0.07
2015-06-29,0.065,0.07,0.065,0.07,1168500,0.07
2015-06-26,0.07,0.07,0.065,0.065,590000,0.065
2015-06-25,0.07,0.07,0.065,0.065,633000,0.065
2015-06-24,0.07,0.07,0.07,0.07,2331000,0.07
2015-06-23,0.07,0.07,0.07,0.07,16354700,0.07
2015-06-22,0.07,0.075,0.07,0.07,650000,0.07
2015-06-19,0.075,0.075,0.07,0.07,9686700,0.07
2015-06-18,0.075,0.075,0.07,0.075,16217500,0.075
2015-06-17,0.065,0.075,0.065,0.075,23445900,0.075
2015-06-16,0.065,0.065,0.065,0.065,4387500,0.065
2015-06-15,0.065,0.065,0.065,0.065,5194500,0.065
2015-06-12,0.065,0.065,0.065,0.065,7483700,0.065
2015-06-11,0.07,0.07,0.065,0.065,1231900,0.065
2015-06-10,0.065,0.065,0.065,0.065,430000,0.065
2015-06-09,0.07,0.07,0.065,0.065,2367300,0.065
2015-06-08,0.065,0.07,0.065,0.065,12595800,0.065
2015-06-05,0.07,0.07,0.065,0.065,1127700,0.065
2015-06-04,0.065,0.07,0.065,0.07,190000,0.07
2015-06-03,0.065,0.065,0.065,0.065,2796000,0.065
2015-06-02,0.07,0.07,0.065,0.07,3387800,0.07
2015-06-01,0.07,0.07,0.07,0.07,2773800,0.07
2015-05-29,0.07,0.075,0.07,0.07,6271100,0.07
2015-05-28,0.07,0.07,0.07,0.07,2031500,0.07
2015-05-27,0.07,0.07,0.07,0.07,1026500,0.07
2015-05-26,0.07,0.075,0.07,0.07,4684600,0.07
2015-05-25,0.075,0.075,0.07,0.07,7078700,0.07
2015-05-22,0.075,0.075,0.07,0.075,2446900,0.075
2015-05-21,0.075,0.075,0.07,0.075,5259900,0.075
2015-05-20,0.075,0.075,0.075,0.075,775000,0.075
2015-05-19,0.08,0.08,0.075,0.075,577000,0.075
2015-05-18,0.075,0.075,0.075,0.075,2065000,0.075
2015-05-15,0.075,0.075,0.075,0.075,3153000,0.075
2015-05-14,0.075,0.075,0.075,0.075,825400,0.075
2015-05-13,0.075,0.075,0.075,0.075,2923700,0.075
2015-05-12,0.075,0.08,0.07,0.075,4720100,0.075
2015-05-11,0.075,0.08,0.075,0.075,896000,0.075
2015-05-08,0.075,0.075,0.075,0.075,911800,0.075
2015-05-07,0.08,0.08,0.07,0.075,8360300,0.075
2015-05-06,0.08,0.08,0.075,0.075,3347400,0.075
2015-05-05,0.075,0.08,0.075,0.075,6064100,0.075
2015-05-04,0.075,0.075,0.075,0.075,000,0.075
2015-05-01,0.075,0.075,0.075,0.075,000,0.075
2015-04-30,0.08,0.08,0.075,0.075,1942100,0.075
2015-04-29,0.075,0.08,0.075,0.08,3369000,0.08
2015-04-28,0.085,0.085,0.08,0.08,25339500,0.08
2015-04-27,0.085,0.09,0.08,0.08,12413600,0.08
2015-04-24,0.085,0.085,0.08,0.08,6344500,0.08
2015-04-23,0.085,0.085,0.08,0.08,3854500,0.08
2015-04-22,0.085,0.09,0.085,0.085,12850800,0.085
2015-04-21,0.085,0.085,0.08,0.085,22714400,0.085
2015-04-20,0.085,0.085,0.08,0.085,9839000,0.085
2015-04-17,0.085,0.085,0.08,0.08,2927200,0.08
2015-04-16,0.085,0.085,0.08,0.085,13420000,0.085
2015-04-15,0.08,0.085,0.08,0.085,31951500,0.085
2015-04-14,0.085,0.085,0.08,0.08,12418500,0.08
2015-04-13,0.08,0.085,0.08,0.08,7489100,0.08
2015-04-10,0.08,0.085,0.08,0.08,8866600,0.08
2015-04-09,0.085,0.085,0.08,0.08,43936800,0.08
2015-04-08,0.09,0.09,0.085,0.085,10848000,0.085
2015-04-07,0.09,0.09,0.085,0.09,61239800,0.09
2015-04-06,0.09,0.095,0.09,0.095,147352300,0.095
2015-04-03,0.09,0.09,0.085,0.09,138834300,0.09
2015-04-02,0.085,0.09,0.085,0.085,116388600,0.085
2015-04-01,0.085,0.085,0.08,0.085,69476500,0.085
2015-03-31,0.08,0.085,0.08,0.085,19177900,0.085
2015-03-30,0.08,0.085,0.075,0.08,90403900,0.08
2015-03-27,0.08,0.085,0.08,0.08,82560900,0.08
2015-03-26,0.075,0.08,0.075,0.075,11657000,0.075
2015-03-25,0.075,0.08,0.075,0.08,2906000,0.08
2015-03-24,0.07,0.08,0.07,0.075,61907300,0.075
2015-03-23,0.07,0.075,0.07,0.07,2967800,0.07
2015-03-20,0.07,0.075,0.07,0.07,1572500,0.07
2015-03-19,0.07,0.075,0.07,0.07,7692900,0.07
2015-03-18,0.075,0.08,0.07,0.075,82838800,0.075
2015-03-17,0.075,0.08,0.07,0.075,45816500,0.075
2015-03-16,0.07,0.08,0.07,0.07,10344200,0.07
2015-03-13,0.075,0.075,0.07,0.07,3043500,0.07
2015-03-12,0.075,0.08,0.07,0.075,115144800,0.075
2015-03-11,0.07,0.08,0.07,0.075,47123100,0.075
2015-03-10,0.07,0.07,0.07,0.07,3947000,0.07
2015-03-09,0.075,0.075,0.07,0.07,2595200,0.07
2015-03-06,0.08,0.08,0.07,0.075,101816200,0.075
2015-03-05,0.07,0.08,0.07,0.08,81493700,0.08
2015-03-04,0.075,0.075,0.07,0.07,3876000,0.07
2015-03-03,0.075,0.075,0.07,0.07,6514000,0.07
2015-03-02,0.075,0.075,0.07,0.075,14954800,0.075
2015-02-27,0.075,0.075,0.07,0.075,2010000,0.075
2015-02-26,0.075,0.075,0.07,0.075,15133700,0.075
2015-02-25,0.07,0.075,0.07,0.075,18494600,0.075
2015-02-24,0.065,0.07,0.065,0.07,4934400,0.07
2015-02-23,0.065,0.065,0.065,0.065,4599000,0.065
2015-02-20,0.07,0.07,0.07,0.07,000,0.07
2015-02-19,0.07,0.07,0.07,0.07,000,0.07
2015-02-18,0.07,0.07,0.065,0.07,1020900,0.07
2015-02-17,0.06,0.07,0.06,0.065,19475900,0.065
2015-02-16,0.06,0.06,0.06,0.06,1656100,0.06
2015-02-13,0.06,0.06,0.06,0.06,30000,0.06
2015-02-12,0.06,0.06,0.06,0.06,4405700,0.06
2015-02-11,0.06,0.06,0.06,0.06,435000,0.06
2015-02-10,0.06,0.06,0.06,0.06,286100,0.06
2015-02-09,0.06,0.06,0.06,0.06,1865500,0.06
2015-02-06,0.06,0.06,0.06,0.06,2659100,0.06
2015-02-05,0.065,0.065,0.055,0.06,2841900,0.06
2015-02-04,0.06,0.065,0.06,0.06,4837200,0.06
2015-02-03,0.055,0.055,0.055,0.055,000,0.055
2015-02-02,0.055,0.055,0.055,0.055,000,0.055
2015-01-30,0.06,0.06,0.055,0.055,3261900,0.055
2015-01-29,0.06,0.06,0.055,0.055,510000,0.055
2015-01-28,0.06,0.06,0.055,0.055,210200,0.055
2015-01-27,0.06,0.065,0.055,0.055,3119700,0.055
2015-01-26,0.06,0.06,0.055,0.06,3144000,0.06
2015-01-23,0.06,0.065,0.06,0.06,5951000,0.06
2015-01-22,0.06,0.065,0.06,0.06,15712200,0.06
2015-01-21,0.055,0.06,0.055,0.055,8258000,0.055
2015-01-20,0.055,0.055,0.055,0.055,300000,0.055
2015-01-19,0.065,0.065,0.06,0.06,2491700,0.06
2015-01-16,0.055,0.065,0.055,0.06,21708400,0.06
2015-01-15,0.05,0.05,0.05,0.05,100000,0.05
2015-01-14,0.05,0.05,0.05,0.05,250000,0.05
2015-01-13,0.05,0.055,0.045,0.055,3096800,0.055
2015-01-12,0.05,0.05,0.05,0.05,8699000,0.05
2015-01-09,0.05,0.055,0.05,0.05,1691000,0.05
2015-01-08,0.05,0.05,0.05,0.05,000,0.05
2015-01-07,0.05,0.05,0.05,0.05,420000,0.05
2015-01-06,0.055,0.055,0.055,0.055,120000,0.055
2015-01-05,0.055,0.055,0.05,0.055,600200,0.055
2015-01-02,0.055,0.055,0.055,0.055,1300000,0.055
2015-01-01,0.055,0.055,0.055,0.055,000,0.055
2014-12-31,0.055,0.055,0.055,0.055,341000,0.055
2014-12-30,0.055,0.055,0.055,0.055,450000,0.055
2014-12-29,0.055,0.055,0.055,0.055,000,0.055
2014-12-26,0.055,0.055,0.055,0.055,200000,0.055
2014-12-25,0.055,0.055,0.055,0.055,000,0.055
2014-12-24,0.055,0.055,0.055,0.055,000,0.055
