Date,Open,High,Low,Close,Volume,Adj Close
2015-08-18,0.32,0.335,0.315,0.33,886400,0.33
2015-08-17,0.335,0.335,0.31,0.315,1031000,0.315
2015-08-14,0.365,0.37,0.33,0.34,2344000,0.34
2015-08-13,0.35,0.365,0.35,0.365,1692600,0.365
2015-08-12,0.37,0.375,0.345,0.35,2238200,0.35
2015-08-11,0.375,0.385,0.37,0.375,865900,0.375
2015-08-10,0.38,0.38,0.37,0.37,979100,0.37
2015-08-07,0.385,0.39,0.365,0.38,2629200,0.38
2015-08-06,0.41,0.41,0.39,0.39,910200,0.39
2015-08-05,0.41,0.42,0.405,0.41,3006600,0.41
2015-08-04,0.395,0.41,0.395,0.405,1635500,0.405
2015-08-03,0.39,0.405,0.385,0.395,1501900,0.395
2015-07-31,0.385,0.39,0.38,0.39,475700,0.39
2015-07-30,0.395,0.405,0.385,0.385,1459000,0.385
2015-07-29,0.375,0.395,0.375,0.39,1477100,0.39
2015-07-28,0.385,0.395,0.375,0.375,1669000,0.375
2015-07-27,0.41,0.41,0.39,0.39,1467500,0.39
2015-07-24,0.41,0.415,0.405,0.415,1383900,0.415
2015-07-23,0.41,0.425,0.40,0.41,1600600,0.41
2015-07-22,0.425,0.425,0.405,0.415,1600200,0.415
2015-07-21,0.41,0.425,0.40,0.425,3452000,0.425
2015-07-20,0.40,0.415,0.39,0.41,1329900,0.41
2015-07-17,0.40,0.40,0.40,0.40,000,0.40
2015-07-16,0.405,0.405,0.395,0.40,350000,0.40
2015-07-15,0.41,0.415,0.40,0.405,2470200,0.405
2015-07-14,0.38,0.40,0.38,0.395,3137200,0.395
2015-07-13,0.37,0.38,0.365,0.375,645500,0.375
2015-07-10,0.375,0.375,0.365,0.375,745700,0.375
2015-07-09,0.355,0.38,0.355,0.375,1342000,0.375
2015-07-08,0.365,0.37,0.355,0.355,553400,0.355
2015-07-07,0.375,0.38,0.365,0.365,312500,0.365
2015-07-06,0.37,0.375,0.36,0.37,851700,0.37
2015-07-03,0.385,0.385,0.365,0.375,1189900,0.375
2015-07-02,0.385,0.39,0.38,0.385,467500,0.385
2015-07-01,0.38,0.395,0.375,0.385,1505400,0.385
2015-06-30,0.365,0.38,0.36,0.375,3330000,0.375
2015-06-29,0.375,0.375,0.365,0.37,837800,0.37
2015-06-26,0.38,0.39,0.375,0.38,909000,0.38
2015-06-25,0.40,0.40,0.385,0.385,778800,0.385
2015-06-24,0.40,0.405,0.39,0.40,674200,0.40
2015-06-23,0.41,0.415,0.40,0.405,1318000,0.405
2015-06-22,0.40,0.41,0.40,0.41,2281800,0.41
2015-06-19,0.385,0.405,0.385,0.395,1171800,0.395
2015-06-18,0.37,0.39,0.37,0.38,1762300,0.38
2015-06-17,0.375,0.38,0.365,0.37,911900,0.37
2015-06-16,0.36,0.37,0.355,0.37,2005800,0.37
2015-06-15,0.39,0.39,0.36,0.365,1735200,0.365
2015-06-12,0.39,0.39,0.385,0.39,855100,0.39
2015-06-11,0.40,0.40,0.39,0.395,744900,0.395
2015-06-10,0.40,0.405,0.39,0.39,1618200,0.39
2015-06-09,0.415,0.415,0.395,0.395,1410300,0.395
2015-06-08,0.42,0.425,0.415,0.42,806500,0.415
2015-06-05,0.425,0.43,0.42,0.43,806100,0.42488
2015-06-04,0.43,0.44,0.425,0.425,4110200,0.41994
2015-06-03,0.43,0.435,0.42,0.43,3290100,0.42488
2015-06-02,0.43,0.44,0.425,0.43,1995300,0.42488
2015-06-01,0.435,0.445,0.40,0.43,3057800,0.42488
2015-05-29,0.44,0.44,0.415,0.43,1691800,0.42488
2015-05-28,0.45,0.475,0.43,0.435,10198100,0.42982
2015-05-27,0.415,0.425,0.40,0.42,2404600,0.415
2015-05-26,0.395,0.425,0.395,0.415,3621600,0.41006
2015-05-25,0.425,0.425,0.39,0.40,2446300,0.39524
2015-05-22,0.415,0.435,0.415,0.425,1452400,0.41994
2015-05-21,0.45,0.455,0.41,0.435,4736000,0.42982
2015-05-20,0.445,0.46,0.43,0.45,5148300,0.44464
2015-05-19,0.445,0.46,0.435,0.445,4228900,0.4397
2015-05-18,0.43,0.45,0.425,0.445,9236100,0.4397
2015-05-15,0.385,0.415,0.385,0.41,4239300,0.40512
2015-05-14,0.385,0.395,0.385,0.39,1069500,0.38536
