Date,Open,High,Low,Close,Volume,Adj Close
2015-08-18,0.07,0.08,0.07,0.08,4938900,0.08
2015-08-17,0.07,0.07,0.065,0.07,1085500,0.07
2015-08-14,0.075,0.075,0.065,0.075,8216100,0.075
2015-08-13,0.075,0.08,0.075,0.08,1101300,0.08
2015-08-12,0.075,0.075,0.07,0.075,3419800,0.075
2015-08-11,0.075,0.075,0.075,0.075,1155200,0.075
2015-08-10,0.08,0.08,0.075,0.075,10590400,0.075
2015-08-07,0.085,0.085,0.08,0.085,25199700,0.085
2015-08-06,0.09,0.09,0.09,0.09,350000,0.09
2015-08-05,0.09,0.09,0.085,0.09,2357300,0.09
2015-08-04,0.09,0.09,0.085,0.09,11889700,0.09
2015-08-03,0.09,0.09,0.085,0.085,1213000,0.085
2015-07-31,0.085,0.09,0.085,0.09,4429000,0.09
2015-07-30,0.085,0.085,0.08,0.08,2709300,0.08
2015-07-29,0.085,0.085,0.08,0.085,5818100,0.085
2015-07-28,0.085,0.09,0.08,0.08,3610000,0.08
2015-07-27,0.085,0.085,0.08,0.085,2942300,0.085
2015-07-24,0.085,0.09,0.08,0.085,6512700,0.085
2015-07-23,0.085,0.085,0.085,0.085,4121300,0.085
2015-07-22,0.085,0.09,0.085,0.085,3880500,0.085
2015-07-21,0.085,0.09,0.085,0.09,4374000,0.09
2015-07-20,0.085,0.09,0.085,0.09,1662500,0.09
2015-07-17,0.085,0.085,0.085,0.085,000,0.085
2015-07-16,0.085,0.085,0.08,0.085,1626200,0.085
2015-07-15,0.09,0.09,0.08,0.08,2415400,0.08
2015-07-14,0.085,0.085,0.085,0.085,658600,0.085
2015-07-13,0.085,0.09,0.08,0.09,8814900,0.09
2015-07-10,0.085,0.085,0.085,0.085,551500,0.085
2015-07-09,0.085,0.09,0.085,0.09,7579000,0.09
2015-07-08,0.085,0.09,0.085,0.085,562000,0.085
2015-07-07,0.085,0.09,0.085,0.09,440000,0.09
2015-07-06,0.09,0.09,0.085,0.085,6759100,0.085
2015-07-03,0.09,0.09,0.09,0.09,1372000,0.09
2015-07-02,0.09,0.095,0.09,0.09,913000,0.09
2015-07-01,0.095,0.095,0.09,0.09,8031300,0.09
2015-06-30,0.09,0.095,0.09,0.095,322700,0.095
2015-06-29,0.095,0.095,0.09,0.09,6175100,0.09
2015-06-26,0.095,0.10,0.095,0.10,1052300,0.10
2015-06-25,0.095,0.095,0.09,0.09,2107100,0.09
2015-06-24,0.095,0.10,0.09,0.095,2528600,0.095
2015-06-23,0.10,0.10,0.09,0.09,4283100,0.09
2015-06-22,0.095,0.095,0.095,0.095,2027000,0.095
2015-06-19,0.095,0.10,0.095,0.10,5369700,0.10
2015-06-18,0.10,0.10,0.095,0.10,267000,0.10
2015-06-17,0.095,0.10,0.09,0.10,12759900,0.10
2015-06-16,0.09,0.10,0.09,0.095,16665600,0.095
2015-06-15,0.095,0.095,0.09,0.095,1772200,0.095
2015-06-12,0.10,0.10,0.095,0.095,698000,0.095
2015-06-11,0.10,0.10,0.095,0.10,8964100,0.10
2015-06-10,0.09,0.10,0.09,0.10,14854500,0.10
2015-06-09,0.095,0.10,0.09,0.09,962000,0.09
2015-06-08,0.10,0.10,0.095,0.095,2811600,0.095
2015-06-05,0.10,0.105,0.095,0.10,11831200,0.10
2015-06-04,0.095,0.10,0.09,0.10,16389700,0.10
2015-06-03,0.09,0.10,0.09,0.09,5497900,0.09
2015-06-02,0.09,0.09,0.09,0.09,222300,0.09
2015-06-01,0.09,0.095,0.085,0.095,10180000,0.095
2015-05-29,0.085,0.095,0.085,0.095,6395200,0.095
2015-05-28,0.09,0.09,0.085,0.09,347700,0.09
2015-05-27,0.085,0.09,0.085,0.09,966000,0.09
2015-05-26,0.09,0.09,0.085,0.085,2228000,0.085
2015-05-25,0.09,0.09,0.085,0.09,559900,0.09
2015-05-22,0.09,0.09,0.085,0.09,2892500,0.09
2015-05-21,0.09,0.10,0.09,0.09,13838800,0.09
2015-05-20,0.09,0.095,0.09,0.095,6432700,0.095
2015-05-19,0.085,0.09,0.085,0.085,1349000,0.085
2015-05-18,0.085,0.085,0.08,0.085,10735600,0.085
2015-05-15,0.09,0.09,0.08,0.08,13243300,0.08
2015-05-14,0.09,0.09,0.09,0.09,167000,0.09
2015-05-13,0.09,0.09,0.085,0.09,1007100,0.09
2015-05-12,0.09,0.095,0.085,0.09,24117500,0.09
2015-05-11,0.095,0.095,0.09,0.09,2725000,0.09
2015-05-08,0.09,0.095,0.09,0.095,882400,0.095
2015-05-07,0.09,0.095,0.09,0.09,9727100,0.09
2015-05-06,0.09,0.095,0.09,0.09,7028200,0.09
2015-05-05,0.09,0.095,0.09,0.095,2036000,0.095
2015-05-04,0.09,0.09,0.09,0.09,000,0.09
2015-05-01,0.09,0.09,0.09,0.09,000,0.09
2015-04-30,0.09,0.095,0.09,0.09,1989600,0.09
2015-04-29,0.09,0.095,0.09,0.095,2498200,0.095
2015-04-28,0.09,0.095,0.09,0.09,17241800,0.09
