Date,Open,High,Low,Close,Volume,Adj Close
2015-08-18,0.54,0.555,0.535,0.55,6318900,0.55
2015-08-17,0.54,0.545,0.535,0.545,476000,0.545
2015-08-14,0.55,0.55,0.535,0.55,1457100,0.55
2015-08-13,0.565,0.575,0.545,0.55,15938900,0.55
2015-08-12,0.53,0.57,0.53,0.57,3799600,0.57
2015-08-11,0.55,0.55,0.535,0.535,517000,0.535
2015-08-10,0.57,0.57,0.55,0.55,2232900,0.55
2015-08-07,0.54,0.58,0.53,0.57,18413700,0.57
2015-08-06,0.535,0.555,0.525,0.535,3712000,0.535
2015-08-05,0.535,0.54,0.525,0.535,779500,0.535
2015-08-04,0.55,0.55,0.525,0.54,2109500,0.54
2015-08-03,0.56,0.58,0.55,0.555,20711400,0.555
2015-07-31,0.52,0.565,0.515,0.56,31298400,0.56
2015-07-30,0.505,0.525,0.505,0.52,3790800,0.52
2015-07-29,0.52,0.52,0.505,0.505,276100,0.505
2015-07-28,0.51,0.525,0.51,0.525,2737100,0.525
2015-07-27,0.53,0.535,0.51,0.53,16536400,0.53
2015-07-24,0.51,0.535,0.51,0.535,15878300,0.535
2015-07-23,0.50,0.51,0.50,0.505,472300,0.505
2015-07-22,0.47,0.50,0.47,0.50,234300,0.50
2015-07-21,0.475,0.475,0.47,0.47,193000,0.47
2015-07-20,0.475,0.475,0.47,0.47,60000,0.47
2015-07-17,0.47,0.47,0.47,0.47,000,0.47
2015-07-16,0.47,0.47,0.47,0.47,45000,0.47
2015-07-15,0.475,0.475,0.47,0.475,96000,0.475
2015-07-14,0.475,0.475,0.475,0.475,5000,0.475
2015-07-13,0.475,0.475,0.475,0.475,298000,0.475
2015-07-10,0.475,0.475,0.475,0.475,90000,0.475
2015-07-09,0.47,0.485,0.47,0.485,399000,0.485
2015-07-08,0.475,0.475,0.47,0.475,362600,0.475
2015-07-07,0.475,0.475,0.475,0.475,111500,0.475
2015-07-06,0.475,0.475,0.475,0.475,122000,0.475
2015-07-03,0.48,0.48,0.475,0.475,43000,0.475
2015-07-02,0.485,0.485,0.485,0.485,000,0.485
2015-07-01,0.48,0.485,0.48,0.485,86100,0.485
2015-06-30,0.47,0.485,0.47,0.47,117900,0.47
2015-06-29,0.475,0.48,0.475,0.475,161000,0.475
2015-06-26,0.48,0.48,0.48,0.48,135000,0.48
2015-06-25,0.485,0.485,0.48,0.48,122000,0.48
2015-06-24,0.48,0.485,0.48,0.485,131800,0.485
2015-06-23,0.48,0.485,0.48,0.485,146300,0.485
2015-06-22,0.48,0.485,0.48,0.485,35000,0.485
