Date,Open,High,Low,Close,Volume,Adj Close
2015-08-18,0.69,0.715,0.635,0.675,30304000,0.675
2015-08-17,0.75,0.76,0.68,0.685,25365400,0.685
2015-08-14,0.81,0.815,0.755,0.76,29391200,0.76
2015-08-13,0.785,0.815,0.77,0.81,33098900,0.81
2015-08-12,0.77,0.805,0.74,0.76,15954600,0.76
2015-08-11,0.795,0.82,0.755,0.79,39547300,0.79
2015-08-10,0.83,0.83,0.75,0.77,28159100,0.77
2015-08-07,0.85,0.855,0.795,0.82,23690900,0.82
2015-08-06,0.86,0.89,0.825,0.845,19550100,0.845
2015-08-05,0.895,0.915,0.84,0.85,15793700,0.85
2015-08-04,0.93,0.945,0.885,0.895,16237600,0.895
2015-08-03,0.93,0.975,0.925,0.935,9875800,0.935
2015-07-31,0.98,1.01,0.925,0.94,26090900,0.94
2015-07-30,1.04,1.06,0.97,0.98,22467400,0.98
2015-07-29,1.03,1.07,1.03,1.04,10420000,1.04
2015-07-28,1.07,1.08,1.01,1.02,18263500,1.02
2015-07-27,1.13,1.13,1.08,1.08,11283500,1.08
2015-07-24,1.15,1.16,1.12,1.13,8653500,1.13
2015-07-23,1.14,1.17,1.12,1.14,14706900,1.14
2015-07-22,1.16,1.17,1.14,1.14,13767100,1.14
2015-07-21,1.17,1.19,1.16,1.16,9881700,1.16
2015-07-20,1.16,1.20,1.14,1.17,17480700,1.17
2015-07-17,1.15,1.15,1.15,1.15,000,1.15
2015-07-16,1.14,1.16,1.13,1.15,5306000,1.15
2015-07-15,1.16,1.18,1.14,1.14,4734900,1.14
2015-07-14,1.18,1.19,1.14,1.15,8722200,1.15
2015-07-13,1.18,1.19,1.14,1.15,13928900,1.15
2015-07-10,1.20,1.22,1.16,1.18,14256700,1.18
2015-07-09,1.09,1.21,1.07,1.20,20729500,1.20
2015-07-08,1.22,1.22,1.10,1.10,22683600,1.10
2015-07-07,1.23,1.27,1.21,1.22,5315300,1.22
2015-07-06,1.23,1.25,1.20,1.23,7665300,1.23
2015-07-03,1.28,1.29,1.24,1.25,6113600,1.25
2015-07-02,1.33,1.34,1.26,1.28,22646500,1.28
2015-07-01,1.24,1.33,1.24,1.30,27814500,1.30
2015-06-30,1.15,1.24,1.14,1.20,17607500,1.20
