Date,Open,High,Low,Close,Volume,Adj Close
2015-08-18,0.36,0.36,0.35,0.36,454800,0.36
2015-08-17,0.37,0.37,0.355,0.355,429400,0.355
2015-08-14,0.39,0.39,0.365,0.37,616200,0.37
2015-08-13,0.375,0.395,0.375,0.39,249700,0.39
2015-08-12,0.39,0.39,0.365,0.375,742000,0.375
2015-08-11,0.405,0.41,0.39,0.39,408100,0.39
2015-08-10,0.42,0.42,0.395,0.40,963500,0.40
2015-08-07,0.435,0.435,0.415,0.42,1036100,0.42
2015-08-06,0.445,0.445,0.435,0.445,147900,0.445
2015-08-05,0.445,0.45,0.445,0.45,46900,0.45
2015-08-04,0.44,0.46,0.435,0.44,1022200,0.44
2015-08-03,0.45,0.45,0.44,0.44,182000,0.44
2015-07-31,0.455,0.455,0.45,0.455,197800,0.455
2015-07-30,0.455,0.46,0.45,0.455,584200,0.455
2015-07-29,0.44,0.455,0.44,0.455,338200,0.455
2015-07-28,0.45,0.45,0.44,0.44,768400,0.44
2015-07-27,0.465,0.465,0.45,0.455,854200,0.455
2015-07-24,0.47,0.48,0.47,0.47,662000,0.47
2015-07-23,0.485,0.485,0.475,0.48,624800,0.48
2015-07-22,0.485,0.50,0.48,0.49,2983100,0.49
2015-07-21,0.465,0.49,0.465,0.48,2260900,0.48
2015-07-20,0.445,0.465,0.445,0.46,656700,0.46
2015-07-17,0.45,0.45,0.45,0.45,000,0.45
2015-07-16,0.445,0.45,0.445,0.45,110600,0.45
2015-07-15,0.455,0.455,0.445,0.455,310400,0.455
2015-07-14,0.425,0.455,0.425,0.455,1644800,0.455
2015-07-13,0.42,0.425,0.42,0.425,246300,0.425
2015-07-10,0.42,0.425,0.415,0.42,701500,0.42
2015-07-09,0.41,0.425,0.41,0.42,327600,0.42
2015-07-08,0.435,0.435,0.41,0.415,478400,0.415
2015-07-07,0.435,0.44,0.435,0.44,131200,0.44
2015-07-06,0.435,0.435,0.43,0.43,119300,0.43
2015-07-03,0.44,0.45,0.44,0.44,220600,0.44
2015-07-02,0.45,0.45,0.44,0.445,264500,0.445
2015-07-01,0.435,0.44,0.43,0.44,256300,0.44
2015-06-30,0.425,0.425,0.425,0.425,128000,0.425
2015-06-29,0.435,0.435,0.42,0.425,607900,0.425
2015-06-26,0.445,0.445,0.43,0.445,210000,0.445
2015-06-25,0.445,0.45,0.435,0.435,280000,0.435
2015-06-24,0.455,0.455,0.445,0.45,201600,0.45
2015-06-23,0.465,0.465,0.45,0.455,276800,0.455
2015-06-22,0.435,0.47,0.435,0.47,852800,0.47
2015-06-19,0.43,0.445,0.43,0.435,332300,0.435
2015-06-18,0.445,0.45,0.43,0.43,534600,0.43
2015-06-17,0.425,0.45,0.425,0.445,753200,0.445
2015-06-16,0.42,0.425,0.415,0.42,564400,0.42
2015-06-15,0.435,0.435,0.42,0.425,989600,0.425
2015-06-12,0.455,0.455,0.435,0.435,937100,0.435
2015-06-11,0.47,0.47,0.45,0.45,541600,0.45
2015-06-10,0.46,0.47,0.46,0.465,725500,0.465
2015-06-09,0.465,0.465,0.45,0.46,957100,0.46
2015-06-08,0.48,0.485,0.46,0.47,1418600,0.47
2015-06-05,0.50,0.50,0.48,0.485,856200,0.485
2015-06-04,0.515,0.525,0.495,0.50,3125100,0.50
2015-06-03,0.49,0.52,0.475,0.515,5949800,0.515
2015-06-02,0.48,0.495,0.465,0.49,2083200,0.49
2015-06-01,0.495,0.495,0.46,0.48,3468000,0.48
2015-05-29,0.42,0.505,0.415,0.49,9559400,0.49
2015-05-28,0.44,0.455,0.425,0.425,1624200,0.425
2015-05-27,0.41,0.44,0.405,0.435,2259300,0.435
2015-05-26,0.39,0.405,0.39,0.405,931200,0.405
2015-05-25,0.40,0.405,0.39,0.395,1105000,0.395
2015-05-22,0.40,0.405,0.395,0.40,646800,0.40
2015-05-21,0.40,0.40,0.395,0.395,330400,0.395
2015-05-20,0.405,0.405,0.40,0.405,38400,0.405
2015-05-19,0.40,0.40,0.40,0.40,78000,0.40
2015-05-18,0.40,0.40,0.40,0.40,000,0.40
2015-05-15,0.405,0.405,0.40,0.40,267100,0.40
2015-05-14,0.395,0.405,0.395,0.405,69000,0.405
2015-05-13,0.395,0.395,0.39,0.395,162100,0.395
2015-05-12,0.395,0.40,0.395,0.395,103000,0.395
2015-05-11,0.405,0.405,0.395,0.395,191000,0.395
2015-05-08,0.39,0.40,0.39,0.40,356700,0.40
2015-05-07,0.39,0.395,0.39,0.395,45000,0.395
2015-05-06,0.38,0.39,0.38,0.385,115200,0.385
2015-05-05,0.395,0.395,0.38,0.38,160400,0.38
2015-05-04,0.385,0.385,0.385,0.385,000,0.385
2015-05-01,0.385,0.385,0.385,0.385,000,0.385
2015-04-30,0.39,0.39,0.385,0.385,110000,0.385
2015-04-29,0.39,0.39,0.39,0.39,127000,0.39
2015-04-28,0.39,0.39,0.385,0.39,189400,0.39
2015-04-27,0.40,0.40,0.39,0.39,376600,0.39
2015-04-24,0.40,0.40,0.40,0.40,80500,0.40
2015-04-23,0.40,0.41,0.40,0.40,173500,0.40
2015-04-22,0.415,0.415,0.40,0.40,228600,0.40
2015-04-21,0.405,0.43,0.405,0.42,1022900,0.42
2015-04-20,0.405,0.405,0.395,0.40,192500,0.40
2015-04-17,0.395,0.405,0.39,0.405,346900,0.405
2015-04-16,0.39,0.39,0.39,0.39,15000,0.39
2015-04-15,0.395,0.395,0.39,0.39,291000,0.39
2015-04-14,0.39,0.395,0.39,0.395,60600,0.395
2015-04-13,0.385,0.395,0.385,0.395,163800,0.395
2015-04-10,0.385,0.39,0.385,0.385,27500,0.385
2015-04-09,0.39,0.39,0.385,0.385,139000,0.385
