Date,Open,High,Low,Close,Volume,Adj Close
2015-08-18,0.21,0.22,0.21,0.215,4682400,0.215
2015-08-17,0.235,0.235,0.21,0.215,7118000,0.215
2015-08-14,0.25,0.25,0.23,0.235,6417000,0.235
2015-08-13,0.24,0.255,0.24,0.25,5868300,0.25
2015-08-12,0.255,0.255,0.235,0.245,5219500,0.245
2015-08-11,0.255,0.265,0.25,0.255,5727100,0.255
2015-08-10,0.26,0.26,0.25,0.25,5725100,0.25
2015-08-07,0.265,0.27,0.255,0.265,7323500,0.265
2015-08-06,0.275,0.275,0.265,0.265,5478200,0.265
2015-08-05,0.275,0.275,0.27,0.27,3068600,0.27
2015-08-04,0.285,0.285,0.27,0.275,4640900,0.275
2015-08-03,0.28,0.29,0.275,0.285,8521200,0.285
2015-07-31,0.275,0.28,0.27,0.28,2048000,0.28
2015-07-30,0.275,0.285,0.275,0.28,5509500,0.28
2015-07-29,0.27,0.28,0.27,0.275,4434000,0.275
2015-07-28,0.275,0.285,0.265,0.27,9060600,0.27
2015-07-27,0.295,0.295,0.28,0.28,6711000,0.28
2015-07-24,0.295,0.30,0.29,0.295,4942400,0.295
2015-07-23,0.30,0.305,0.29,0.295,8922900,0.295
2015-07-22,0.28,0.305,0.28,0.30,39813300,0.30
2015-07-21,0.275,0.285,0.27,0.28,13088600,0.28
2015-07-20,0.265,0.275,0.265,0.275,7206500,0.275
2015-07-17,0.26,0.26,0.26,0.26,000,0.26
2015-07-16,0.265,0.265,0.26,0.26,1335800,0.26
2015-07-15,0.265,0.27,0.26,0.265,2676600,0.265
2015-07-14,0.265,0.275,0.26,0.265,10422000,0.265
2015-07-13,0.26,0.27,0.25,0.265,14804200,0.265
2015-07-10,0.26,0.26,0.255,0.255,5053800,0.255
2015-07-09,0.25,0.26,0.245,0.255,6249700,0.255
2015-07-08,0.26,0.26,0.25,0.25,6921400,0.25
2015-07-07,0.27,0.275,0.26,0.26,7585400,0.26
2015-07-06,0.26,0.275,0.25,0.27,19329400,0.27
2015-07-03,0.27,0.27,0.26,0.265,3730000,0.265
2015-07-02,0.28,0.28,0.265,0.265,10975700,0.265
2015-07-01,0.275,0.285,0.27,0.275,19831700,0.275
2015-06-30,0.26,0.275,0.26,0.27,13357600,0.27
2015-06-29,0.27,0.27,0.26,0.26,17193200,0.26
2015-06-26,0.285,0.29,0.27,0.275,15045000,0.275
2015-06-25,0.30,0.30,0.28,0.28,19899900,0.28
2015-06-24,0.305,0.31,0.295,0.30,17164000,0.30
2015-06-23,0.32,0.325,0.30,0.305,32804300,0.305
2015-06-22,0.285,0.32,0.285,0.32,50663700,0.32
2015-06-19,0.265,0.29,0.26,0.28,35861800,0.28
2015-06-18,0.265,0.275,0.26,0.26,13925500,0.26
2015-06-17,0.275,0.28,0.255,0.26,15540900,0.26
2015-06-16,0.285,0.295,0.265,0.27,22889500,0.27
2015-06-15,0.30,0.31,0.285,0.285,14759400,0.285
2015-06-12,0.305,0.305,0.295,0.30,8291700,0.30
2015-06-11,0.32,0.325,0.30,0.305,13223400,0.305
2015-06-10,0.33,0.335,0.31,0.32,10529300,0.32
2015-06-09,0.345,0.35,0.33,0.33,18956500,0.33
2015-06-08,0.345,0.35,0.325,0.345,32684800,0.345
2015-06-05,0.31,0.35,0.31,0.34,57623800,0.34
2015-06-04,0.31,0.32,0.305,0.31,17653100,0.31
2015-06-03,0.325,0.325,0.31,0.31,14915200,0.31
2015-06-02,0.33,0.34,0.31,0.325,28140800,0.325
2015-06-01,0.31,0.34,0.305,0.325,39930500,0.325
2015-05-29,0.43,0.435,0.275,0.305,157276200,0.305
2015-05-28,0.57,0.575,0.435,0.45,76132800,0.45
2015-05-27,0.595,0.63,0.585,0.625,5693600,0.625
2015-05-26,0.575,0.62,0.575,0.605,8443200,0.605
2015-05-25,0.63,0.63,0.57,0.575,8988600,0.575
2015-05-22,0.62,0.64,0.60,0.625,7285200,0.625
2015-05-21,0.645,0.65,0.605,0.615,16731900,0.615
2015-05-20,0.625,0.67,0.615,0.64,16083800,0.64
2015-05-19,0.645,0.645,0.62,0.62,9790600,0.62
2015-05-18,0.61,0.645,0.605,0.64,26844900,0.64
2015-05-15,0.565,0.63,0.55,0.615,51425100,0.615
2015-05-14,0.56,0.57,0.55,0.565,15898000,0.565
2015-05-13,0.54,0.555,0.535,0.55,8149900,0.55
2015-05-12,0.55,0.56,0.535,0.535,16290100,0.535
2015-05-11,0.505,0.56,0.505,0.55,28241000,0.55
2015-05-08,0.51,0.515,0.50,0.50,8511400,0.50
2015-05-07,0.515,0.515,0.505,0.51,4010000,0.51
2015-05-06,0.485,0.51,0.48,0.51,3462100,0.51
2015-05-05,0.495,0.50,0.48,0.48,2136300,0.48
2015-05-04,0.49,0.49,0.49,0.49,000,0.49
2015-05-01,0.49,0.49,0.49,0.49,000,0.49
2015-04-30,0.495,0.495,0.485,0.49,790700,0.49
2015-04-29,0.49,0.50,0.485,0.49,3137200,0.49
2015-04-28,0.50,0.51,0.485,0.49,2510500,0.49
2015-04-27,0.52,0.52,0.50,0.51,2785100,0.51
2015-04-24,0.515,0.52,0.51,0.515,1890200,0.515
2015-04-23,0.525,0.53,0.515,0.515,4264800,0.515
2015-04-22,0.53,0.54,0.515,0.525,5382000,0.525
2015-04-21,0.55,0.55,0.525,0.53,6440600,0.53
2015-04-20,0.545,0.545,0.535,0.545,2149000,0.545
2015-04-17,0.57,0.57,0.55,0.55,6647500,0.55
2015-04-16,0.57,0.58,0.57,0.575,3165500,0.575
2015-04-15,0.57,0.57,0.56,0.565,2483500,0.565
2015-04-14,0.565,0.58,0.56,0.57,7688600,0.57
2015-04-13,0.54,0.565,0.535,0.56,5202900,0.56
2015-04-10,0.555,0.555,0.53,0.535,2759900,0.535
2015-04-09,0.545,0.565,0.545,0.555,6195300,0.555
2015-04-08,0.555,0.56,0.54,0.545,2652000,0.545
2015-04-07,0.56,0.565,0.55,0.56,5201000,0.56
2015-04-06,0.55,0.565,0.55,0.56,15244900,0.56
