Date,Open,High,Low,Close,Volume,Adj Close
2015-08-18,2.46,2.50,2.45,2.50,33400,2.50
2015-08-17,2.46,2.46,2.46,2.46,000,2.46
2015-08-14,2.46,2.46,2.46,2.46,25000,2.46
2015-08-13,2.44,2.58,2.44,2.58,13000,2.58
2015-08-12,2.49,2.49,2.46,2.46,63400,2.46
2015-08-11,2.52,2.52,2.50,2.50,71800,2.50
2015-08-10,2.60,2.62,2.56,2.56,66300,2.56
2015-08-07,2.60,2.73,2.60,2.73,2000,2.73
2015-08-06,2.69,2.69,2.68,2.68,21000,2.68
2015-08-05,2.76,2.76,2.70,2.70,38000,2.70
2015-08-04,2.78,2.78,2.69,2.74,28500,2.74
2015-08-03,2.75,2.78,2.74,2.74,24000,2.74
2015-07-31,2.75,2.82,2.75,2.75,128300,2.75
2015-07-30,2.65,2.75,2.65,2.70,74000,2.70
2015-07-29,2.62,2.65,2.60,2.65,117300,2.65
2015-07-28,2.60,2.61,2.59,2.61,117500,2.61
2015-07-27,2.60,2.60,2.60,2.60,76000,2.60
2015-07-24,2.60,2.66,2.55,2.59,140600,2.59
2015-07-23,2.45,2.45,2.45,2.45,10000,2.45
2015-07-22,2.45,2.50,2.45,2.45,27000,2.45
2015-07-21,2.42,2.42,2.40,2.40,15000,2.40
2015-07-20,2.41,2.41,2.41,2.41,28000,2.41
2015-07-17,2.45,2.45,2.45,2.45,000,2.45
2015-07-16,2.45,2.45,2.45,2.45,000,2.45
2015-07-15,2.45,2.45,2.45,2.45,9000,2.45
2015-07-14,2.46,2.46,2.46,2.46,4000,2.46
2015-07-13,2.45,2.46,2.45,2.46,16000,2.46
2015-07-10,2.45,2.45,2.45,2.45,54000,2.45
2015-07-09,2.45,2.45,2.44,2.44,25000,2.44
2015-07-08,2.48,2.48,2.48,2.48,000,2.48
2015-07-07,2.48,2.49,2.48,2.48,10000,2.48
2015-07-06,2.47,2.47,2.47,2.47,10000,2.47
2015-07-03,2.45,2.48,2.45,2.48,90600,2.48
2015-07-02,2.45,2.46,2.45,2.45,103900,2.45
2015-07-01,2.45,2.45,2.45,2.45,43000,2.45
2015-06-30,2.42,2.42,2.42,2.42,000,2.42
2015-06-29,2.44,2.44,2.42,2.42,36300,2.42
2015-06-26,2.45,2.45,2.45,2.45,7000,2.45
2015-06-25,2.44,2.44,2.44,2.44,000,2.44
2015-06-24,2.44,2.44,2.44,2.44,000,2.44
2015-06-23,2.49,2.49,2.44,2.44,16100,2.44
2015-06-22,2.45,2.47,2.44,2.44,14100,2.44
2015-06-19,2.49,2.49,2.49,2.49,000,2.49
2015-06-18,2.49,2.49,2.49,2.49,000,2.49
2015-06-17,2.49,2.49,2.49,2.49,000,2.49
2015-06-16,2.49,2.49,2.49,2.49,000,2.49
2015-06-15,2.49,2.49,2.49,2.49,9000,2.49
2015-06-12,2.51,2.51,2.51,2.51,5000,2.51
2015-06-11,2.51,2.51,2.51,2.51,000,2.51
2015-06-10,2.51,2.51,2.51,2.51,000,2.51
2015-06-09,2.51,2.51,2.51,2.51,000,2.51
2015-06-08,2.48,2.51,2.48,2.51,12000,2.51
2015-06-05,2.55,2.55,2.51,2.51,2000,2.51
2015-06-04,2.55,2.55,2.55,2.55,000,2.55
2015-06-03,2.55,2.55,2.55,2.55,29700,2.55
2015-06-02,2.51,2.51,2.51,2.51,2300,2.51
2015-06-01,2.50,2.50,2.49,2.49,5000,2.49
2015-05-29,2.56,2.56,2.56,2.56,000,2.56
2015-05-28,2.56,2.56,2.56,2.56,2000,2.56
2015-05-27,2.52,2.52,2.52,2.52,6000,2.52
2015-05-26,2.60,2.60,2.60,2.60,15000,2.60
2015-05-25,2.59,2.60,2.59,2.60,209500,2.60
2015-05-22,2.59,2.59,2.59,2.59,40500,2.59
2015-05-21,2.59,2.59,2.58,2.59,188000,2.59
2015-05-20,2.58,2.60,2.58,2.59,85300,2.59
2015-05-19,2.60,2.60,2.57,2.57,18400,2.57
2015-05-18,2.60,2.60,2.60,2.60,23000,2.60
2015-05-15,2.50,2.60,2.50,2.60,200,2.60
2015-05-14,2.61,2.61,2.61,2.61,000,2.58
2015-05-13,2.60,2.61,2.59,2.61,101200,2.58
2015-05-12,2.60,2.61,2.58,2.60,138300,2.57
2015-05-11,2.60,2.61,2.60,2.60,40000,2.57
2015-05-08,2.60,2.60,2.59,2.59,2000,2.56
2015-05-07,2.60,2.60,2.58,2.59,41500,2.56
2015-05-06,2.58,2.60,2.54,2.60,163300,2.57
2015-05-05,2.53,2.58,2.53,2.58,16400,2.55
2015-05-04,2.49,2.49,2.49,2.49,000,2.461
